Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Portugal,PRT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,3546.551618,3712.837668,3929.959338,4144.035734,4403.112534,4751.316292,4982.503415,5392.503925,5896.277133,6075.6002,6902.798824,7391.798947,7996.631431,8889.557656,8866.607915,8164.850668,8483.501375,8864.180505,9015.98754,9422.837848,9749.279943,9821.502753,9970.091642,9906.761399,9683.207553,9927.864025,10329.57306,10991.70517,11827.17404,12607.30283,13133.95135,13739.29957,13899.7888,13599.13343,13693.44583,14230.55392,14673.95038,15251.48746,15904.19187,16432.29188,16939.89422,17147.79138,17185.60957,16961.89726,17224.06377,17326.5535,17576.39143,17981.62435,18013.03827,17434.02904,17728.82605,17453.76876,16813.64627,16750.19192,16974.16222,17350.05217,17756.35967,18423.83802,18907.64218,
Paraguay,PRY,GDP per capita (constant LCU),NY.GDP.PCAP.KN,7642874.64,7958882.615,8007996.785,8166773.91,8288618.526,8570012.736,8511719.689,9047005.788,9210792.268,9398170.623,9674101.341,9963828.235,10373868.14,10870823.35,11503438.18,11994769.84,12579202.09,13672278.86,14922582.58,16251218.11,17661123.3,18742957.5,17955111.61,16908094.11,16884221.65,17144155.27,17487003.51,18287651.1,18837254.58,19601391.47,19873065.71,20040975.37,19873515.67,20348667.26,20922944.51,21832291.36,21673219.19,22093364.98,21633410.55,20894012.33,20000797.99,19449452.6,19081415.5,19548886.18,19995730.51,20094312.67,20742888.22,21556823.99,22615216.5,22254325.29,24401564.3,25093198.74,24617848.2,26326150.33,27232502.64,27696926.59,28511558.76,29536505.7,30230610.73,
West Bank and Gaza,PSE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8307.563789,8509.24563,8235.489345,9029.871322,10063.76154,10622.16193,9468.256494,8370.067767,7139.917757,7935.260684,8535.104419,9218.205456,8635.146725,8972.041679,9259.187972,9796.38784,10318.32583,11309.97083,11727.71248,11703.38478,11411.44454,11535.44617,11810.31158,11941.33066,11748.05252,
Pacific island small states,PSS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,992651.2523,1050847.358,968220.0129,1076742.649,1013705.474,995931.8259,1077561.121,991782.6983,1032526.579,1177297.231,1082816.816,1134340.678,1121983.385,1195493.956,1205140.513,1174963.04,1237342.649,1321146.704,1352936.654,1386348.888,1421861.544,1500692.199,1566178.298,1564507.96,1574723.341,1575723.547,1621932.201,1608741.438,1584380.293,1570549.25,1550361.817,1525279.638,1523129.05,1584704.601,1615643.246,1649098.074,,,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283819.2093,284073.7225,292192.145,284872.2235,307366.8709,287606.6426,307063.2584,304094.0946,303456.5073,294928.4304,314449.1088,325066.765,315478.4402,309585.3159,305852.1518,303877.2893,299987.1156,296858.691,295123.0499,
Romania,ROU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10672.70326,9375.068891,8630.759716,8774.644717,9132.926439,9721.877759,10130.92796,9667.465314,9490.85774,9469.963564,9715.612073,10366.23491,11159.86032,11503.80318,12776.0218,13455.25978,14621.92174,15912.98599,17686.36239,16850.33112,16289.42566,16698.31157,17121.21352,17788.87916,18464.65858,19270.01923,20311.11343,21883.07834,22880.94199,
Russian Federation,RUS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512981.6524,495676.2408,469608.3895,401193.7878,366833.0852,321120.8951,307732.7454,296608.3271,301258.2209,285764.2335,304995.3312,336909.0208,355596.626,374026.4374,403155.241,433925.7407,463461.4538,503109.6894,546808.2755,575494.9677,530446.6321,554067.9681,577442.6616,597801.4131,607267.4462,600703.0852,585576.4539,586428.9993,595314.3626,608778.8542,
Rwanda,RWA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,237329.8597,222377.6094,243152.696,215568.1895,185188.5279,193804.3589,202009.3116,209716.2478,217498.4379,233924.6141,240432.1133,236162.8816,229908.1761,230910.4268,227239.1794,215651.2221,249625.9703,246439.9619,260189.2344,281371.9188,296178.9168,301970.1841,297631.923,305114.3675,281688.4992,282414.3548,284145.8236,269989.5917,269868.1442,262770.6523,256047.4126,256830.9174,287399.3148,282582.6515,148346.5216,204029.172,223277.7381,238093.816,238976.6249,231411.1252,237112.7601,247934.4335,274118.0198,275895.7089,292230.6303,313861.8235,339732.3355,356579.5394,385941.8214,399232.1193,417563.1899,439670.7927,466058.3953,476234.4283,493178.2759,523433.0932,540491.2477,558609.481,590856.6934,
South Asia,SAS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,53447.32608,54528.07762,83002.14347,95695.21266,112259.2381,132768.8889,146820.2933,127134.0875,142429.9628,145010.7096,130461.293,138164.7209,137636.7875,131870.7429,98093.2192,77335.1888,69469.2471,59320.6527,66015.23551,58856.93235,63814.31199,61076.93966,67897.14738,75578.12149,76272.65373,73196.98805,71782.73662,70297.36238,70653.85971,70059.69435,70716.10911,66669.05289,68820.10177,66259.1925,62611.53894,67630.21696,70878.79914,72681.94486,72628.43533,71954.27548,74372.44249,70811.9994,72234.5538,77077.14515,78774.88878,78485.61326,79077.57905,80246.64002,79764.25397,77602.27964,78074.04215,
Sudan,SDN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,375.9078444,366.1957844,381.1543853,360.3460476,346.584529,359.8282049,337.2212339,332.2854116,329.0415941,323.888589,332.9749608,330.3462077,304.1949604,296.8168049,320.5452671,359.1843664,405.5683272,416.7924788,379.1754656,348.1796006,341.6596739,354.6882273,363.1274599,358.312585,329.5120385,299.501706,306.7622903,340.9695655,331.0546876,351.4528162,323.7801613,339.2164836,352.2899724,358.9231117,353.1521156,364.5539374,375.9466149,404.5974621,410.6800661,411.9458906,426.1256084,441.3721831,456.8116202,478.5791289,483.4640392,505.3892084,541.0176453,586.9397745,615.7475795,619.0001562,624.0855224,669.3670811,748.5444862,762.9175954,764.6898367,783.1256396,800.4979693,815.0265173,777.2920673,
Senegal,SEN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,701450.8203,703039.5143,683108.0569,676888.1091,683815.3324,673614.1218,673514.6701,646488.0964,667563.4497,605817.5836,638504.5038,618710.733,638506.7772,585029.0594,592263.8435,619756.4158,658019.2673,625023.6984,586151.3533,611926.1944,576396.8,589024.3826,617024.8816,566908.7153,570543.5692,571620.4479,571803.6905,588556.2578,567659.8663,572712.3906,552004.3215,549382.9326,539878.7535,531168.3594,516369.4921,529721.8236,526878.5271,530365.213,548617.7258,569967.1401,574451.7405,586497.9309,576125.0872,599599.4676,619026.6471,637322.3754,636249.5017,650256.9994,658731.4527,654502.9233,659479.7118,650839.4434,665350.4916,665243.7716,689607.443,713202.9524,737538.2232,767965.3804,797432.6883,
Singapore,SGP,GDP per capita (constant LCU),NY.GDP.PCAP.KN,4974.064626,5201.891447,5442.006628,5838.941504,5514.606864,5803.85818,6237.644748,6864.6339,7659.940358,8589.375765,9635.927958,10635.28799,11830.23602,12842.36206,13403.04063,13734.72996,14558.71452,15342.23541,16336.63324,17672.91798,19214.81227,20293.62355,20801.62753,22289.79497,23795.47628,23615.02758,23954.72554,26145.15915,28361.15144,30338.41812,32047.05277,33231.3371,34388.97724,37373.40692,40238.83256,41845.72249,43180.98109,45229.23638,42758.7452,44846.43154,48060.50915,46281.33026,47656.17404,50557.78786,54831.56309,57499.10567,60745.97312,63524.22602,61357.40907,59606.56616,67065.91957,69795.32719,71133.96357,73361.47721,75239.68303,76502.97145,77753.86047,80559.18007,82698.95273,
Solomon Islands,SLB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7057.834775,7273.697238,7967.870119,8052.666832,8546.88231,8992.291549,8883.395621,8514.127669,8428.803434,8160.598477,6808.536568,6098.550988,5771.398519,5987.244333,6122.70712,6298.332901,6579.598319,6902.619622,7228.226319,6727.732583,7013.212759,7738.39611,7879.30526,7900.132147,7861.263305,7846.742429,7886.101926,7963.94944,8057.847281,
Sierra Leone,SLE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,999398.3413,1002457.271,1032006.823,1033076.002,1084351.962,1142956.559,1142634.365,1123141.131,1125366.362,1198940.903,1277841.285,1296699.238,1282640.245,1285260.504,1303065.985,1297314.352,1264247.855,1237743.64,1240020.634,1267540.884,1299523.545,1307786.394,1340878.85,1283789.167,1304737.842,1203686.532,1183913.824,1231341.109,1111546.399,1093919.601,1113470.893,1132085.951,917040.8551,933676.2587,919568.6855,847149.072,860265.8172,805479.7344,811216.1441,780745.0217,810492.2092,731999.2739,885924.5201,924618.4765,943376.7824,948920.0321,957849.4019,1007317.18,1036774.57,1046098.4,1077481.446,1119762.251,1261067.443,1488729.678,1522592.32,1182867.711,1227634.875,1252067.756,1267835.393,
El Salvador,SLV,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,2601.458073,2709.34942,2777.860289,2790.145923,2810.532913,2818.385901,2851.82132,2950.181479,3017.943914,3103.826044,3121.958061,3207.933114,3353.618577,3461.733905,3254.92538,2821.734238,2486.099527,2294.472807,2296.879313,2296.002183,2279.381482,2253.782797,2280.70664,2293.770715,2285.859861,2364.711399,2367.648316,2499.134542,2608.847738,2696.115262,2790.322478,2782.812537,2841.909328,2891.434165,2930.109998,2941.419659,2947.665752,2976.621533,3007.01374,3018.831743,3086.053935,3205.630738,3251.149921,3320.617036,3237.657782,3291.787108,3402.748348,3483.210678,3544.965186,3588.965943,3657.635803,3731.036259,3797.986325,3874.628859,
San Marino,SMR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43596.11475,46385.99106,49990.7902,50506.15396,52639.14857,52138.42059,53427.63112,55148.58328,55722.27527,57138.04714,60473.00669,60721.56141,52278.03738,49185.05236,43934.17769,40056.06603,38306.76128,37506.88964,37364.50054,37922.09523,38300.02099,,
Somalia,SOM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,17745.38839,16811.83793,17625.14065,17736.0128,16293.34273,14988.79446,15961.45629,16468.65484,16372.32803,15742.43357,16187.25438,16479.82235,18105.71861,17586.48752,13897.83616,16925.30372,15192.28813,16692.34247,15469.14167,13727.85634,12376.56588,12615.50635,12936.65877,11785.42126,12211.53247,13139.70592,13402.60968,13828.07114,13470.92622,13205.8854,12844.53868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245109.0224,251304.9972,270115.8599,277732.2439,244882.0693,264727.5019,278422.9166,298509.8423,312354.0774,341406.9006,377205.9447,398034.8426,425387.6847,451363.2105,440797.1143,445808.1097,458491.3892,457581.8539,473114.5657,467785.4215,478456.2299,497034.3943,509926.7212,535280.0969,
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3078.42369,3090.264671,3134.503475,2891.045987,1515.180429,1674.161249,1697.873455,1491.890873,,,,
Sub-Saharan Africa,SSF,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12907.35759,12972.89355,13552.85415,13768.15288,14395.10866,15298.41136,15357.42119,16146.61635,16091.1515,16736.99046,17079.85734,17253.70734,17737.69402,18548.02082,18894.8794,19315.68613,19689.26958,19835.26726,
Suriname,SUR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,6943.546572,7079.003124,7161.970779,7367.823342,7642.815322,8334.436482,9663.717756,10536.94687,11055.06617,11329.32577,11497.46618,11903.64678,11874.96675,11756.82965,11909.86312,12326.5348,13458.9648,14843.97111,15804.23049,15677.92658,14270.38989,15257.10654,14584.84161,13963.57074,13605.98545,13731.09372,13637.40138,12560.34169,13266.93615,13538.53279,12671.36255,12766.55101,12584.517,11539.04983,11737.36799,11558.16667,11508.04952,12004.7001,12129.3784,11816.83918,11922.45148,12276.43476,12472.15652,13102.83702,14051.3686,14513.60779,15177.27268,15769.36545,16234.04877,16531.86417,17188.56011,17988.37398,18265.29575,18593.39912,18439.35995,17623.39867,16474.06211,16587.32051,16741.2286,
Slovak Republic,SVK,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5995.575244,6086.293762,6438.559079,6794.882841,7229.378037,7643.653668,7944.554102,7928.044559,8031.392613,8307.907595,8685.704732,9169.372353,9655.37835,10293.88884,11167.65363,12373.726,13052.34928,12323.84079,13016.73249,13372.33643,13602.68135,13679.22687,14042.10478,14705.22204,14998.13361,15430.22305,16029.7073,
Slovenia,SVN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12269.21149,11170.15013,10575.34934,10901.9993,11496.09459,11965.67739,12356.66324,12998.11411,13453.68301,14161.00416,14637.64586,15084.69775,15594.17126,16046.1211,16734.87766,17340.40222,18278.42828,19445.24831,20095.94061,18411.83638,18578.05317,18699.18664,18167.43694,17956.05482,18434.96673,18828.23214,19401.78626,20326.30014,21153.3084,
Sweden,SWE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,139388.7902,146615.5675,152019.2382,159218.7779,168813.3956,173621.6396,175573.1287,180094.7948,185601.5429,193533.6243,204147.7492,204663.0893,208729.5839,216638.2059,222918.9479,227703.353,229277.3254,224817.5899,228090.3354,236332.7162,239862.8963,240665.0861,243530.8667,248047.1833,258303.6001,263448.4243,269910.2152,278033.292,283840.7417,289438.624,289378.5389,284119.0401,279184.9426,271834.5378,280630.2882,290323.7464,294542.9916,303497.4207,316253.8948,329631.354,345144.655,349272.1415,355782.6267,362417.5046,376612.0337,385971.561,401471.2838,412177.4245,407987.9718,387389.5993,407873.1721,417160.6672,411473.2754,412439.7589,419586.7209,433527.1317,438444.6974,443009.6231,447287.4128,
Eswatini,SWZ,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,9453.745249,10444.86066,10696.71844,11326.36715,11626.29732,12845.47496,12187.05176,11924.75632,11697.61984,11668.0392,12684.41273,14051.07351,13732.10027,13421.88878,13760.94938,13795.7291,14962.98841,16575.05971,17090.1928,18698.88254,21971.04387,21753.52587,21892.60478,22045.92331,22079.85809,22665.36245,23071.50717,23344.96858,23549.75427,23898.60709,24045.28889,24102.95759,25024.14052,25900.00002,26747.4831,28233.90113,29766.4901,30891.15892,30928.64495,31189.24784,32148.43339,32650.26795,34179.20446,35252.66081,35308.77345,35830.03634,35960.70371,36337.61507,36817.50609,
Sint Maarten (Dutch part),SXM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45336.77201,47037.58515,50115.1488,49044.45727,47015.59811,46392.46385,45259.49775,44154.21952,39830.92621,,
Seychelles,SYC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,18530.98321,17137.60172,18092.25058,19425.83009,20066.65299,19361.45684,21509.08848,21092.70702,22143.298,21622.75184,22998.68284,26110.95895,27097.22287,29102.39928,28949.80582,29187.04716,33258.17467,30552.06034,36797.5527,42245.14884,40082.6876,36345.13938,35728.01608,35159.91296,36529.12527,40265.37306,39944.39316,39970.27548,41970.51414,46392.71907,49395.33284,50087.24854,53428.47392,55569.1736,53675.24426,52455.20025,54233.12745,60011.89358,63795.02194,63725.20706,64115.32953,62604.3792,61455.70871,58495.89278,57039.34041,61888.76632,66315.88298,72854.06842,69713.41828,68672.82183,70758.60532,78372.84569,78586.28359,81791.0516,84156.36555,86364.11651,89053.90221,91781.71986,94207.64628,
Syrian Arab Republic,SYR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,23015.16076,24706.81466,29796.45506,26357.44839,27883.49849,27607.28695,24666.01528,25830.86958,25913.22779,29757.96757,27671.5408,29395.64411,35513.46094,31381.77208,37641.22347,43482.80136,46646.36563,44532.57249,46817.07129,46890.5416,50715.75281,53604.48291,52816.27253,51692.02176,47880.87098,49112.19316,45174.52398,44591.3217,48963.08055,43243.3959,45179.74027,47344.97075,52206.01506,53382.05222,55879.72061,57465.63943,58332.4518,57734.34253,59723.3607,56110.45595,56255.35012,57925.59369,60201.15429,59412.74419,62042.28304,63974.97962,64713.36153,65583.81871,,,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000.19698,21009.88581,20888.96612,21887.23333,22793.21556,23419.83209,24055.29896,24956.10079,
Chad,TCD,GDP per capita (constant LCU),NY.GDP.PCAP.KN,290329.3629,288735.1909,298279.2237,287761.3375,275096.155,271490.226,261635.1456,258834.7437,252899.5671,265072.967,264429.4146,252757.1012,249694.137,223345.0679,229033.3152,244256.8082,246439.9764,247085.1952,241272.953,185879.1862,171091.0497,169186.9479,174254.4214,196813.2556,195772.0282,231985.9039,216076.2814,204463.3383,228651.5214,232165.8665,215401.6667,226426.8138,236862.9564,193350.6438,206131.6573,201860.8819,199478.0681,203662.7134,210348.0596,201557.914,192561.164,207022.3912,216104.8254,238538.4882,306941.694,347234.8653,337437.9454,336851.6808,335787.7428,338551.0053,371817.1884,359816.8677,378792.0765,387188.7543,400481.0094,398515.5526,362023.6174,340560.0458,339144.4597,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,154274.3331,171205.5708,175988.5991,182634.8357,204919.811,230152.9184,242524.5639,244637.5132,244998.8141,259641.3672,256051.7398,247834.7927,259384.2082,262817.4768,269290.2908,269702.5673,258383.5871,270435.2609,293564.4618,271398.5018,302029.3094,282518.8772,262745.68,239378.3018,243516.1561,248183.1213,243870.478,237440.2967,245728.4968,248677.5175,241778.6339,234574.77,220504.3076,183353.733,206139.8785,216754.5037,229261.4363,254206.4424,240505.95,238843.8874,230045.2246,220126.6928,212453.9229,217390.9349,216430.0768,213370.3911,216190.4638,215259.9192,218000.0723,223910.7255,231247.3109,239542.5491,248515.6427,256845.9612,265067.4972,273202.9956,281217.5098,286284.6904,293084.7319,
Thailand,THA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,13777.3702,14090.80443,14708.77186,15415.81841,15981.29173,16777.31057,18093.8508,19077.01533,20026.16415,20721.17477,22423.21017,22852.55388,23162.02626,24833.00202,25254.92057,25837.52274,27562.9537,29574.77728,31896.27782,32893.55604,33884.98809,35179.73242,36363.17594,37691.28485,39141.01512,40226.21669,41688.48498,44839.40103,49922.59852,55124.03652,60428.19179,64826.93584,69365.93682,74411.34237,79628.29011,85237.23485,89062.33884,85590.19798,78108.43476,80744.35608,83465.75828,85543.48091,90052.44604,95807.66597,101135.3913,104692.8154,109232.0466,114525.8579,115891.2064,114512.6361,122515.3296,122952.739,131240.6487,134157.3842,134895.6066,138564.7349,142682.3704,147912.4982,153535.0514,
Tajikistan,TJK,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,955.078736,956.9779138,914.9126074,1009.336837,916.4792964,887.887878,807.0063307,562.3673919,462.5052943,358.4892115,309.3135246,253.8472542,254.329959,263.8879893,269.524521,287.4198825,309.8641722,337.6565596,367.9910119,398.7862762,417.3317921,438.1469673,462.7829382,489.1917813,497.550943,518.5432967,544.6108417,572.1997858,600.4421467,625.7191076,647.5280896,675.293871,709.0011585,742.3204151,
Turkmenistan,TKM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,3613.815663,3912.772422,3650.184307,4810.192898,4461.25275,3685.939408,3637.739058,2932.155485,2661.068562,2786.706555,2430.601527,2568.750367,2957.311299,3084.517639,3184.690901,3161.075791,3232.336428,3359.576485,3756.536238,4120.684708,4519.992337,5115.498969,5349.309239,5750.43571,6485.008248,7076.534501,7655.238536,8289.332693,8671.16199,9050.883693,9479.649837,9906.956066,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.139499,1181.06543,1074.35813,1034.288487,1653.795531,2194.69479,3044.234145,3142.809092,3392.357719,3131.487503,3040.316299,3328.921054,3434.906363,3000.344838,2183.218616,2585.154,2554.343929,2275.774516,2294.214699,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,4501.070561,4702.79792,4791.523435,4871.75225,5185.293303,5284.346569,5428.67442,5311.309744,5317.403085,5196.766559,5519.859102,5524.893343,5721.939785,5993.904261,6201.039843,6182.541315,6152.295097,6292.666337,6506.753042,6692.312168,6897.170185,7094.4376,7202.786452,7132.426311,7195.9447,7081.285273,6728.40877,6883.40959,7006.449129,7250.976093,7483.439872,7610.69527,7443.400676,7653.323831,7956.856947,8197.126556,8347.055825,8274.82485,
South Asia (IDA & IBRD),TSA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,29664.92925,33170.32658,33513.34152,34895.52022,37114.27986,36997.80766,38185.46456,38711.96698,40487.54969,41309.49879,42399.42436,42375.19863,44250.7444,44348.18543,45367.69138,45380.47329,47619.64063,51258.11636,55624.49663,56813.32681,61785.60606,63602.87072,64956.15887,57341.30979,53248.12759,50391.02183,48199.24745,45570.74478,43434.99309,42765.39804,43117.19137,44170.26807,48330.30639,47739.28874,49208.62011,50892.80992,54378.54286,58362.66534,63011.9987,67948.07011,72452.82969,75207.20869,80821.47332,92035.60288,98846.98653,104467.7946,117715.8355,122757.2021,126342.2244,120200.4065,123520.075,122416.2651,123174.5286,125093.8908,123166.0626,124680.7334,116216.5968,112995.7112,112249.3809,
Tunisia,TUN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,1592.512568,1614.496294,1583.165233,1710.193822,1752.270687,1794.101871,1940.457798,2235.073322,2172.002552,2295.765502,2405.285002,2536.647266,2564.025784,2666.029064,2772.22657,2901.606564,2978.79568,2880.846118,2930.173218,3012.665575,3098.454007,2977.15026,3101.220442,3032.729167,3016.838866,3184.649541,3236.21808,3413.492231,3416.037164,3457.018911,3477.253913,3668.676459,3815.674526,3949.969984,4143.92539,4296.74507,4420.899074,4444.269364,4618.621472,4868.93212,4996.565045,5209.910517,5503.630247,5676.428962,5787.359807,5928.824952,5757.431027,5929.566529,6041.06601,6158.579239,6167.066084,6176.424233,6217.892301,6299.673261,
Turkey,TUR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,4458.776792,4402.229552,4536.935254,4831.220826,4974.865179,4994.978371,5424.660832,5548.351625,5785.739049,5880.592946,5927.850254,6109.92468,6408.15843,6460.91921,6662.71549,6975.815827,7530.650925,7613.15918,7556.320375,7342.530124,7002.895331,7177.750585,7266.02602,7457.410692,7785.827069,7947.600334,8336.142434,8953.198189,8993.287202,8859.617989,9513.730984,9421.709896,9734.907624,10312.37207,9675.494693,10273.16675,10857.38033,11496.46032,11578.26871,11013.85412,11568.22411,10717.1494,11239.40964,11700.19446,12652.18127,13610.83736,14397.59337,14942.55702,14889.80199,14009.70623,14987.4481,16399.83091,16907.02197,18034.50552,18646.22305,19454.17933,19748.57625,20888.95242,21161.67113,
Tuvalu,TUV,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2357.275889,2411.777088,2455.640913,2533.782902,2776.826632,2624.811787,2461.718331,2707.969538,3124.721389,3071.249733,3025.89951,3046.161957,3248.030429,3097.78943,3011.622251,2859.83,2886.363636,3039.33079,3252.375412,3075.402916,2961.348528,3153.080034,3002.206909,3105.489546,3114.363835,3360.212632,3423.32294,3518.029903,3562.738964,
Tanzania,TZA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070021.209,1076672.787,1116376.722,1102287.907,1071599.29,1048577.896,1031592.983,1037624.544,1056507.426,1067583.789,1081883.663,1108265.113,1130194.264,1167972.278,1217309.621,1262761.804,1319744.402,1378992.739,1428347.532,1482640.181,1523131.651,1558059.874,1609323.977,1682545.104,1706816.749,1768910.885,1832262.178,1887706.131,1957810.134,2029074.636,2076815.5,
